x,y,class
-0.41082942245964693,-0.33421348920102195,1.0
0.28777967467007304,-0.05398094927098658,1.0
0.23713459126277286,0.3431270269906497,1.0
0.01687925761859295,0.3296666637864467,1.0
0.08019437656311149,0.5116127022132406,1.0
-0.5992491506864707,0.15201056451749703,1.0
-0.46373232873076015,-0.2260322732276037,1.0
0.040505814016745884,-0.4821491156811013,1.0
0.28853458162309903,0.18627760911120653,1.0
-0.4682457317361721,0.11845519823837661,1.0
0.4214973279942917,-0.07584884860564911,1.0
-0.4675549758470549,0.08378989799176442,1.0
0.25648644136382587,-0.3088583331795962,1.0
0.572296551086158,0.2680667229483725,1.0
-0.06799792459570744,0.5812068563876842,1.0
-0.10456082784737841,-0.47387880981964897,1.0
-0.23576378081587074,-0.33533105046096245,1.0
-0.5543096852448692,0.08093876117664538,1.0
-0.2002422524750443,-0.3159176646420305,1.0
0.22282977094842965,-0.45376970554411916,1.0
0.5075902448362437,-0.30921323909660015,1.0
-0.3841888040900402,0.30376204238439586,1.0
-0.5355060592740227,-0.38157256763463687,1.0
-0.3777096115909152,0.5598955313676424,1.0
0.3896523500495253,-0.11957092930552779,1.0
-0.3638351469361454,0.027464190018487024,1.0
-0.3389772102031157,0.40236289148612736,1.0
0.49038480775319665,-0.17952006424554437,1.0
0.5794062006265237,0.20675053692526765,1.0
-0.3112462840322708,0.4433024566741416,1.0
0.3265651324747363,-0.4330786565754676,1.0
-0.4674143477853304,0.1595715646080113,1.0
-0.45809710634164325,0.44741799600808124,1.0
-0.39139523950352273,-0.107165201525981,1.0
-0.342251172243785,0.311169138377959,1.0
-0.12016766486153072,0.42823097937663157,1.0
0.0026414372809417733,0.44813791618865606,1.0
-0.09225340437043414,0.5398493980483579,1.0
0.27106920127177503,-0.28477223568290255,1.0
0.446693808962806,-0.2422229473607558,1.0
0.3924059180024032,0.19668791799739221,1.0
-0.07873375467054511,-0.5443944239169055,1.0
-0.2827254910342481,-0.43079963360566004,1.0
-0.397788489694886,-0.26124352404531936,1.0
0.5630080770979495,0.04472529672005933,1.0
-0.17253680468837101,0.6142935305340868,1.0
0.0002754899149728599,-0.6636207403879798,1.0
-0.4925112045935188,0.27663199138199085,1.0
0.5087721693728222,-0.08387640964861805,1.0
-0.5878493984700144,-0.06310754855264189,1.0
0.4282087237490504,-0.4302813635436611,1.0
0.3384566903970677,-0.4244059172085206,1.0
0.2580707505624169,-0.22973303721445443,1.0
-0.4125148222540699,0.020275651313770904,1.0
-0.48960262568711177,0.08581233030707917,1.0
0.00806897987844747,0.6206228625870558,1.0
0.32360053546277073,-0.36640245171824076,1.0
0.1936253952563506,-0.5820447183140959,1.0
0.3219600226976058,-0.38592003279905485,1.0
-0.0020662348682186776,0.4415502628773357,1.0
0.2664271280532525,0.3345588344828549,1.0
-0.128801730876901,-0.5139127404100393,1.0
0.2755647329270827,-0.26692114595745486,1.0
0.5448421889219464,-0.3587802983425258,1.0
-0.5873171743722196,0.017471607645157483,1.0
-0.3985496893527855,-0.4250013948270325,1.0
0.28286618889128434,0.2167747075160268,1.0
-0.21541784442133494,0.7568493601194461,1.0
-0.5632601472657119,-0.25878665756510966,1.0
0.3377710502409642,-0.2897656921725089,1.0
-0.7302797767215478,-0.16662247066771074,1.0
-0.6620668914997082,-0.24420569915994061,1.0
0.3982803586732769,0.18976497714666263,1.0
0.5760597875974066,-0.13536999373431843,1.0
-0.6294781006730685,-0.11257279552520238,1.0
0.25956178123467205,0.336765484627234,1.0
-0.1221226038567817,0.34323126246989655,1.0
-0.6305941144983541,-0.15916990966268896,1.0
0.27845876093194055,0.2874601591546409,1.0
0.09017694254967924,0.6156802703720123,1.0
0.5209952610084362,-0.21297045716731006,1.0
0.39446230242004793,-0.22586538769387252,1.0
0.4212616022665233,0.24862546263058133,1.0
0.15904529590546249,0.4485934710868289,1.0
-0.16632915823929256,-0.5499719718912512,1.0
-0.040527281345275536,0.38001578916581413,1.0
0.4797579458289722,-0.022564803611069988,1.0
-0.29575770098631704,-0.5187541432596079,1.0
0.003619485699377034,0.6460967921160651,1.0
-0.23183495587916417,0.45637130853556446,1.0
-0.23574793853006232,0.46216637092890556,1.0
0.35037427156004797,0.4547846946630705,1.0
0.24986646576551752,0.37916326605160555,1.0
0.24837387671300026,0.2863405289391859,1.0
0.33433805345334844,-0.16410800058473274,1.0
0.13854641215490532,-0.3548246900284613,1.0
0.5408583205920104,-0.053463306974425806,1.0
-0.5213255560525124,-0.19153348340756293,1.0
-0.22853438946701346,0.5385663418972247,1.0
0.38972593617392065,0.5929259844280597,1.0
-0.5900509903682938,0.008019917404257018,1.0
-0.30891007934062975,0.03916472887065017,1.0
-0.017346320800498985,-0.470461861341023,1.0
-0.5097747885262545,-0.171551913823632,1.0
0.0047734016819313,0.5149240813511173,1.0
-0.05761309926445679,-0.5742489192812597,1.0
0.40017302111705066,0.41085167813682155,1.0
-0.4832012729997696,-0.11722858691404514,1.0
0.3089181367007502,0.17479789566141113,1.0
-0.50445341101215,0.23075479360134796,1.0
-0.12116729503791389,-0.49306787152703885,1.0
0.3067681917977135,0.5709741335284055,1.0
-0.3507586834638302,-0.09132944125194935,1.0
-0.421526950869615,-0.11399496577102716,1.0
0.414418644242014,-0.3365789183434701,1.0
-0.4858164300736367,0.1086075343359794,1.0
0.3851183032054392,0.2743011128104584,1.0
0.3139001498858745,0.3493190098626565,1.0
-0.08620371241956092,0.46859181164149877,1.0
0.23513163017609767,-0.4931793994385217,1.0
-0.03238737628439685,0.5293162184624342,1.0
-0.30404145120181514,-0.2042767368224483,1.0
0.5326431467441116,0.1694766857670723,1.0
0.16616076053940146,0.5581658422952556,1.0
-0.49761926348555874,-0.2598449920685991,1.0
0.3918700310991058,0.31462532527214176,1.0
-0.29801490958524735,-0.3801622156951663,1.0
-0.5953092969623024,0.16710129359110523,1.0
-0.019337740422591634,0.5021735439362532,1.0
0.4005912232329414,-0.3733432007617585,1.0
-0.23245649983284308,-0.46988291876569793,1.0
0.42964559440397865,0.1751699352847788,1.0
-0.3142726492438501,-0.6245342392886908,1.0
0.10806176266932616,0.5339575476833148,1.0
0.535069769180624,-0.2723893729966083,1.0
0.3319953957340253,0.2644014984759645,1.0
-0.5086459411237642,-0.2375865404793081,1.0
0.043731905311430556,0.401876791126464,1.0
0.48134690868117525,-0.09176795679062219,1.0
-0.060635217948067255,0.37210508112039453,1.0
-0.5985298278269077,-0.17105991199888063,1.0
0.26508255937678193,0.5533195661022909,1.0
-0.3984436561347525,-0.09488295073811658,1.0
-0.4986698864257454,-0.3413827978512757,1.0
0.303398069851244,-0.4000976286593782,1.0
-0.5860949968450081,-0.1474968216295759,1.0
-0.1408049334834934,-0.4507305275872212,1.0
0.372438110387491,-0.2955291629653813,1.0
-0.06208628521668058,0.39802378136566524,1.0
-0.19683519955593337,0.29357802650148057,1.0
0.44518497433121795,0.02099426872596699,1.0
-0.3799001823567978,-0.03382994909269904,1.0
0.41655686119725516,-0.16535267794172176,1.0
-0.0971019114997618,-0.6515908551677547,1.0
0.5451217676108887,0.09239325048812128,1.0
-0.3286172800384102,0.09023094000141246,1.0
-0.03075377769288697,-0.544837881416758,1.0
0.17566657067955288,0.28479848644906813,1.0
-0.320177981553213,0.28837292124507086,1.0
-0.43636271050489894,-0.3355969599920945,1.0
-0.2920121426561313,0.09853023814362022,1.0
0.3928981516494493,-0.026540055106875265,1.0
-0.13977830627308208,0.2673376280576699,1.0
-0.1313321976359719,-0.3902102873697117,1.0
-0.3169468177969591,0.5656219467038134,1.0
-0.45125565062486095,0.19969870696005157,1.0
0.31432516663417753,-0.33196398133885685,1.0
-0.2260855402041858,0.5109496963436576,1.0
-0.45119558756977945,-0.2978879850701086,1.0
0.3555050325086394,-0.435476413594263,1.0
0.24204718158851518,-0.43868999345850423,1.0
-0.06839211536986636,0.4186448635020713,1.0
0.5091570656088517,0.033691573316536425,1.0
-0.05868032801692387,0.5040372158673395,1.0
0.3981499768929927,0.45730375188651246,1.0
0.4506002829236615,-0.03082553951979733,1.0
-0.21946643453185596,0.4159727808087712,1.0
-0.5880757208983746,-0.1002020510139838,1.0
-0.39300916689004667,-0.3335183561544707,1.0
-0.3224312924579374,0.3629304117940453,1.0
0.07122333263549921,0.4627524620251102,1.0
-0.3458671041789193,-0.37013654807677565,1.0
-0.05529621085769247,-0.4729036811999647,1.0
-0.016112189156831797,-0.4174690255785238,1.0
0.3531284763175444,-0.17141436882530392,1.0
-0.017671081085736246,0.5427366745511577,1.0
-0.6149534493135437,0.08295596639360903,1.0
-0.4657696583805228,0.12965907633943036,1.0
-0.2128254961591226,0.2690040747038834,1.0
-0.13126082027994584,-0.4730937336234667,1.0
0.2813719978470834,0.356495670154865,1.0
0.024446714111115708,-0.5162784269329741,1.0
0.5143456600807516,0.19968354947945444,1.0
-0.36760788189689775,0.4857690625880807,1.0
-0.3661786065491773,-0.4046276157463242,1.0
-0.3440277192781104,0.21317404815768493,1.0
-0.37320466334015207,-0.3722588377778688,1.0
0.24703986473410244,0.04273670521664928,1.0
0.38321934091374354,-0.5821861225339666,1.0
0.4822428681285778,0.21289474262409175,1.0
-0.16518063480065598,0.3755946568146133,1.0
-0.11750775468009822,0.2877053144924096,1.0
0.3938451293831682,0.1272692674664748,1.0
0.20463644532484532,0.4420482478133734,1.0
0.12936897790833515,-0.3481087855916473,1.0
0.08498071320482839,-0.4518408471651937,1.0
0.10058721207794373,-0.4551696051874229,1.0
-0.22506808474269055,-0.47183055744606367,1.0
0.5275653295100549,0.2705957821921546,1.0
-0.20992488355180844,0.4636845031561882,1.0
0.49402971266687257,-0.05444880782206298,1.0
0.5439392661487396,0.3133483566250641,1.0
0.49921724827384967,0.19278251368238336,1.0
0.10352218895936817,0.7402100299759713,1.0
0.38252894341713234,0.09129667451087778,1.0
0.48793637410686547,-0.0915725743529349,1.0
0.1341833328727209,0.6339211133198999,1.0
-0.005985222588165973,-0.48714749231291166,1.0
0.5549623756805465,0.3089170464332208,1.0
0.5260104163914002,0.15293760584840566,1.0
-0.37120403880449604,-0.5553101550247164,1.0
0.33308780998896764,-0.4569908998309617,1.0
-0.286455035675986,-0.5914686661396434,1.0
-0.010748304388027041,-0.5079489770302905,1.0
-0.21077723594768527,0.40266005102630975,1.0
-0.14863182774301528,0.30538233439029794,1.0
-0.46322632034177935,-0.4194581244850336,1.0
-0.44602553358589997,-0.06505567921664404,1.0
-0.3952345456277646,-0.11479583459084984,1.0
0.3839947409476448,0.5732126345212339,1.0
-0.05049308292754405,0.5659957225123787,1.0
-0.26105789477665026,-0.16014215054626071,1.0
-0.2693952682370686,0.16234672786891935,1.0
0.6285414786679768,-0.16360735272512647,1.0
-0.551280314111614,0.049923061656668405,1.0
-0.5109020457502674,0.16908777557892074,1.0
0.28227051876095066,-0.0957568409640152,1.0
0.438541554264996,0.24475039902138349,1.0
-0.1075770122693514,0.38548293418444596,1.0
-0.26847501922759204,0.48003418632964606,1.0
0.21927119579002802,-0.23301836985153565,1.0
0.1187554856266145,-0.3908306810600172,1.0
-0.1342050160981047,0.6316482917199764,1.0
0.23368700115999463,-0.34462293605165856,1.0
0.45728281759951717,0.19125046241493174,1.0
-0.47111036572697207,0.07328649742552101,1.0
-0.08101744076502787,-0.43524401471598423,1.0
-0.18087604088234593,0.41315791807868885,1.0
0.3594752797035162,0.051146510139408546,1.0
-0.054113492796672304,0.6013313800331169,1.0
-0.5005253844639524,0.05586270506308402,1.0
-0.22085137589824563,0.29472954891701714,1.0
-0.6155887983470428,0.07086060718136328,1.0
0.383665431158528,0.45331505762883406,1.0
0.4286596834987253,0.15234190089051128,1.0
0.33325804134920206,-0.3093618913380689,1.0
0.6530764997291352,0.08896189916778593,1.0
-0.21614885587338184,0.45553046271211445,1.0
-0.11330341917138867,-0.5320445430883607,1.0
0.3958144794144089,-0.45085688433015647,1.0
-0.14812257851530544,0.42902281528647257,1.0
-0.28829960312364944,-0.48082208857271314,1.0
-0.4269148494004222,-0.052271548419879674,1.0
0.42954319608484165,0.231402651443948,1.0
-0.47403195591169517,0.2971760334223455,1.0
0.4164466821333056,0.14807689055761003,1.0
0.5147873245658953,0.001937127943265074,1.0
0.017262103514469832,-0.3882408818040789,1.0
-0.289992141714276,0.5896740656458686,1.0
0.18988881909741057,0.5902901980529311,1.0
-0.4755866370999761,0.33897206774188093,1.0
-0.12838948711418768,0.4161776324852579,1.0
-0.3962813368919812,0.233798215216452,1.0
0.2769738875433357,-0.1853822136753958,1.0
-0.5552949734953755,0.2530682182499139,1.0
-0.0761613842730014,-0.29950750628294937,1.0
0.3392738416638952,0.366259588236438,1.0
-0.42466685697211703,-0.07701634077973317,1.0
-0.5236812529325107,0.0481466644448858,1.0
-0.35823536853052024,-0.4184965078051016,1.0
-0.20558310264280452,-0.5287726336234113,1.0
0.2950241083290351,-0.5818733003477787,1.0
0.14824182813633208,0.523494805719673,1.0
-0.24897714971656273,0.3574124815180846,1.0
0.5696760811246867,0.25018114998520513,1.0
-0.38605473953904024,-0.4242488520738735,1.0
0.5153480042997269,-0.3052184942048412,1.0
-0.6102959138403865,0.27127698146780577,1.0
0.5116513892966434,-0.04695575535331039,1.0
-0.3722956316848302,-0.39676572779057123,1.0
0.13574508344133454,0.5234356117615633,1.0
-0.5136459989043359,-0.04321153779498971,1.0
-0.18812441394396082,-0.30331616191376953,1.0
-0.2603945081537586,-0.4681393101935895,1.0
-0.33738162029519336,-0.3725924548068891,1.0
0.16109564660768755,0.5872906220593516,1.0
0.23288908534500022,0.4129475606897176,1.0
-0.0024392045232416136,0.4954565183198945,1.0
-0.1367595198907457,-0.2965457169523856,1.0
-0.510871742103533,0.032432483273313224,1.0
-0.06664140687979503,-0.34571259107311747,1.0
0.12253663200228376,-0.44609462012416096,1.0
-0.39845323848611613,-0.09519441528744335,1.0
-0.5196137743129613,0.13863511729433642,1.0
-0.4367768100417571,0.2655218394493092,1.0
-0.543161700536091,-0.13696845971838353,1.0
0.17333252323304268,0.3808867473032993,1.0
0.10252071280383362,-0.4211688031086144,1.0
0.49859062347214955,-0.25811732162180195,1.0
0.34856921724782575,-0.4637756874241,1.0
0.26244970274159884,-0.441801423435847,1.0
0.1575411192898184,-0.41160627737445077,1.0
0.29972683552155094,0.6027501198179933,1.0
0.5452298812800528,-0.10581115054787833,1.0
-0.1354995952046421,-0.30950378750165825,1.0
-0.23058794051545958,0.19569852765993115,1.0
0.5027305133063275,-0.3569760273827939,1.0
-0.4738228853799413,-0.262152624127211,1.0
0.48367593060183106,-0.1554823010234897,1.0
0.12230857186420864,-0.5634419919762579,1.0
-0.387300453832679,0.3562056970367326,1.0
-0.037406300464373515,-0.5591311900898127,1.0
0.0011101858819114324,-0.36639237136053593,1.0
