x,y,class
1.7465376790485887,1.3712742944369671,0
0.46507030319651044,1.9245532255746594,0
2.3311312690897337,2.1655786139349775,0
0.34066960811594016,0.5285678771847158,0
1.9483206358674907,2.7742437848825565,0
2.657006460059385,2.326675385508861,0
3.1818002722921417,0.8870313208211436,0
3.617298421262488,3.7277891693992498,0
2.493973333537337,3.2961343030162675,0
3.640719505590739,2.4216917039978854,0
1.123277769763095,0.2244499571720595,0
2.959699452498585,1.3001016528132596,0
2.3065026007019456,2.6713156392997512,0
2.5482167472469013,3.481064055439421,0
2.6309743191931494,2.5597295801918283,0
1.115712360882014,3.497901505720626,0
2.7574585495392316,1.553205857447079,0
2.281639738484388,0.5253793690194777,0
3.2380071691132075,0.9046271509190018,0
2.799967447017626,3.605639463339033,0
1.356649599895896,1.2299942295899644,0
2.294688149700818,2.000728697319666,0
3.554479646676,3.377027273637606,0
1.5782225039206879,2.9890066756736178,0
3.0036828266675917,0.8363816788310516,0
2.043132319364244,1.4609210124013554,0
2.0461356850203067,3.0417942381852043,0
0.612458758831741,1.227394269017593,0
2.812062569352504,2.825037144002978,0
1.0759468065537026,2.0473228065835882,0
2.47010807433744,2.4670982255068847,0
3.628142777971215,2.7430216111572294,0
0.4664509599768205,1.6630693019155416,0
1.3413139280402844,2.5209483797770127,0
2.2004532675261546,1.304316305952748,0
0.6568986307930214,2.2586656716152933,0
0.918962696031107,2.7247637385241865,0
3.2712666937641894,5.356494683487268,0
2.1498785529054185,1.7697364604834416,0
3.34053879025468,1.0264149375259806,0
1.9028147605630337,2.407395532914631,0
1.3214434849163874,0.08261532871836175,0
2.9264871171784566,2.7057401008538933,0
1.1202508160973719,1.0963370637867589,0
2.0116621499697738,2.830416823746159,0
1.246420365186844,2.312244744740663,0
2.728118629231094,2.660041346803424,0
3.312123678230381,1.809040395919946,0
1.6060173908178994,1.7752873750088147,0
2.162262392921492,1.8916312412252807,0
3.298259409798673,3.435529197751025,0
2.80963145610558,2.041499471479688,0
1.8283391196297385,2.3611073600604406,0
0.5428200033774653,-0.08173500352212715,0
1.8705255840925878,1.6727966662292033,0
3.375524279009182,4.183722917778777,0
0.21563560867578868,3.007565518471501,0
1.9227935720194398,2.351865587449847,0
2.8509250931701215,1.5289834974825942,0
0.660205291750749,1.0210771397094858,0
2.083689982121998,0.6975454192238721,0
1.9993330228411643,-0.21760034108838022,0
0.03614334248794071,2.2858276246572475,0
3.1008479172841783,2.885814016946874,0
2.2855468931799297,1.6659596718219025,0
3.0480032830211967,3.804112514021665,0
2.4162817404346253,3.4223733866304236,0
1.554161982631732,3.729280406277943,0
2.781575596465897,2.7553919109107112,0
2.29510896385689,0.5313289686264526,0
0.9148720322612056,2.311000231314675,0
