x,y,class
2.745071229516849,3.389266321297462,1.0
1.792603548243223,4.864124960705196,1.0
2.9715328071510387,-0.0978513607287117,1.0
4.284544784612038,2.844453855035856,1.0
1.648769937914996,1.0240361463172596,1.0
1.6487945645762292,1.269311924352956,1.0
4.368819223261087,1.1114091136416961,1.0
3.151152093729363,0.704013845480276,1.0
1.2957884210975719,2.0727824419172407,1.0
2.813840065378947,0.7535748253834433,1.0
1.3048734607813066,2.4056852386697583,1.0
1.3014053696446148,1.9246428358262946,1.0
2.362943407349051,1.6415779297003854,1.0
-0.8699203669866966,0.6386545069376033,1.0
-0.5873767487695494,1.1348430041475008,1.0
1.156568706138541,3.133086838738634,1.0
0.4807533194983642,2.751375781436571,1.0
2.471370998892911,0.5336671328021734,1.0
0.6379638867181836,2.1489984581438386,1.0
-0.11845555200293711,3.1270806850576838,1.0
4.198473153382331,-0.5041079216820576,1.0
1.6613355492701964,2.815040288569903,1.0
2.1012923070318856,1.00606436158123,1.0
-0.1371222793201854,2.855898002889739,1.0
1.183425913212226,0.8551112651862247,1.0
2.166383884564799,-0.7073231509967783,1.0
0.2735096338665457,-0.441313656824744,1.0
2.563547027518508,2.072127419992073,1.0
1.0990419651217924,2.3895837525822228,1.0
1.5624593753100848,0.6435250623433872,1.0
1.0974400816559047,2.9578886881660607,1.0
4.778417276763406,-0.4922800934034397,1.0
1.979754162893099,1.9008803020290252,1.0
0.41343360656614947,0.183475700356315,1.0
3.2338173681547833,1.0222458382967612,1.0
0.16873452504346664,2.071098006974621,1.0
2.313295392507133,0.7093799520740713,1.0
-0.9395051858196632,1.4231666836552619,1.0
0.007720926652354354,3.509439213821661,1.0
2.2952918538036853,1.134662195715277,1.0
3.1076998699931155,3.2535381680977125,1.0
2.2570524217849557,0.30543971801357284,1.0
1.8265275764176392,2.7947062668729243,1.0
1.548344456616067,4.1623529309868506,1.0
-0.21778298555114084,-1.707466750190934,1.0
0.9202336874079371,0.8046571167942849,1.0
1.3090418435603186,2.8656081907708097,1.0
3.585683339328374,1.695431920935511,1.0
2.5154274343526923,2.5567188100569633,1.0
